leaf,model_label,arm,temperature,calls_owed,calls_recorded,complete
acceleration_trigger,deepseek-v4p,t01,0.1,260,260,True
acceleration_trigger,gemma4-31b-or,t01,0.1,260,260,True
acceleration_trigger,mistral-large-or,t01,0.1,260,260,True
acceleration_trigger,minimax-m2.5-or,t01,0.1,260,260,True
acceleration_trigger,llama3.3-70b-or,t01,0.1,260,260,True
acceleration_trigger,gemma3-1b-qat,t01,0.1,260,260,True
acceleration_trigger,gemini3-flash-or,t01,0.1,260,260,True
acceleration_trigger,haiku-4.5-direct,t01,0.1,260,260,True
acceleration_trigger,gpt-oss-120b-or,t01,0.1,260,260,True
acceleration_trigger,gpt5-mini-or,t01,0.1,260,260,True
acceleration_trigger,gemma3-1b,t07_rerun,0.7,260,260,True
acceleration_trigger,gemma3-1b-qat,t07_rerun,0.7,260,260,True
option_strike_409a,gemma3-1b,t07_legacy,0.7,140,140,True
option_strike_409a,deepseek-v4f,t07_legacy,0.7,140,140,True
option_strike_409a,deepseek-v4p,t07_legacy,0.7,140,140,True
option_strike_409a,gemma4-31b-or,t07_legacy,0.7,140,140,True
option_strike_409a,mistral-large-or,t07_legacy,0.7,140,140,True
option_strike_409a,minimax-m2.5-or,t07_legacy,0.7,140,140,True
option_strike_409a,llama3.3-70b-or,t07_legacy,0.7,140,140,True
option_strike_409a,gemma3-1b-qat,t07_legacy,0.7,140,140,True
option_strike_409a,gemini3-flash-or,t07_legacy,0.7,140,140,True
option_strike_409a,haiku-4.5-direct,t07_legacy,0.7,140,140,True
option_strike_409a,gpt-oss-120b-or,t07_legacy,0.7,140,140,True
option_strike_409a,gpt5-mini-or,t07_legacy,0.7,140,140,True
option_strike_409a,gemma3-1b,t01,0.1,140,140,True
option_strike_409a,deepseek-v4f,t01,0.1,140,140,True
option_strike_409a,deepseek-v4p,t01,0.1,140,140,True
option_strike_409a,gemma4-31b-or,t01,0.1,140,140,True
option_strike_409a,mistral-large-or,t01,0.1,140,140,True
option_strike_409a,minimax-m2.5-or,t01,0.1,140,140,True
option_strike_409a,llama3.3-70b-or,t01,0.1,140,140,True
option_strike_409a,gemma3-1b-qat,t01,0.1,140,140,True
option_strike_409a,gemini3-flash-or,t01,0.1,140,140,True
option_strike_409a,haiku-4.5-direct,t01,0.1,140,140,True
option_strike_409a,gpt-oss-120b-or,t01,0.1,140,140,True
option_strike_409a,gpt5-mini-or,t01,0.1,140,140,True
option_strike_409a,gemma3-1b,t07_rerun,0.7,140,140,True
option_strike_409a,gemma3-1b-qat,t07_rerun,0.7,140,140,True
exercise_window,gemma3-1b,t07_legacy,0.7,100,100,True
exercise_window,deepseek-v4f,t07_legacy,0.7,100,100,True
exercise_window,deepseek-v4p,t07_legacy,0.7,100,100,True
exercise_window,gemma4-31b-or,t07_legacy,0.7,100,100,True
exercise_window,mistral-large-or,t07_legacy,0.7,100,100,True
exercise_window,minimax-m2.5-or,t07_legacy,0.7,100,100,True
exercise_window,llama3.3-70b-or,t07_legacy,0.7,100,100,True
exercise_window,gemma3-1b-qat,t07_legacy,0.7,100,100,True
exercise_window,gemini3-flash-or,t07_legacy,0.7,100,100,True
exercise_window,haiku-4.5-direct,t07_legacy,0.7,100,100,True
exercise_window,gpt-oss-120b-or,t07_legacy,0.7,100,100,True
exercise_window,gpt5-mini-or,t07_legacy,0.7,100,100,True
exercise_window,gemma3-1b,t01,0.1,100,100,True
exercise_window,deepseek-v4f,t01,0.1,100,100,True
exercise_window,deepseek-v4p,t01,0.1,100,100,True
exercise_window,gemma4-31b-or,t01,0.1,100,100,True
exercise_window,mistral-large-or,t01,0.1,100,100,True
exercise_window,minimax-m2.5-or,t01,0.1,100,100,True
exercise_window,llama3.3-70b-or,t01,0.1,100,100,True
exercise_window,gemma3-1b-qat,t01,0.1,100,100,True
exercise_window,gemini3-flash-or,t01,0.1,100,100,True
exercise_window,haiku-4.5-direct,t01,0.1,100,100,True
exercise_window,gpt-oss-120b-or,t01,0.1,100,100,True
exercise_window,gpt5-mini-or,t01,0.1,100,100,True
exercise_window,gemma3-1b,t07_rerun,0.7,100,100,True
exercise_window,gemma3-1b-qat,t07_rerun,0.7,100,100,True
securities_exemption,gemma3-1b,t07_legacy,0.7,200,200,True
securities_exemption,deepseek-v4f,t07_legacy,0.7,200,200,True
securities_exemption,deepseek-v4p,t07_legacy,0.7,200,200,True
securities_exemption,gemma4-31b-or,t07_legacy,0.7,200,200,True
securities_exemption,mistral-large-or,t07_legacy,0.7,200,200,True
securities_exemption,minimax-m2.5-or,t07_legacy,0.7,200,200,True
securities_exemption,llama3.3-70b-or,t07_legacy,0.7,200,200,True
securities_exemption,gemma3-1b-qat,t07_legacy,0.7,200,200,True
securities_exemption,gemini3-flash-or,t07_legacy,0.7,200,200,True
securities_exemption,haiku-4.5-direct,t07_legacy,0.7,200,200,True
securities_exemption,gpt-oss-120b-or,t07_legacy,0.7,200,200,True
securities_exemption,gpt5-mini-or,t07_legacy,0.7,200,200,True
securities_exemption,gemma3-1b,t01,0.1,200,200,True
securities_exemption,deepseek-v4f,t01,0.1,200,200,True
securities_exemption,deepseek-v4p,t01,0.1,200,200,True
securities_exemption,gemma4-31b-or,t01,0.1,200,200,True
securities_exemption,mistral-large-or,t01,0.1,200,200,True
securities_exemption,minimax-m2.5-or,t01,0.1,200,200,True
securities_exemption,llama3.3-70b-or,t01,0.1,200,200,True
securities_exemption,gemma3-1b-qat,t01,0.1,200,200,True
securities_exemption,gemini3-flash-or,t01,0.1,200,200,True
securities_exemption,haiku-4.5-direct,t01,0.1,200,200,True
securities_exemption,gpt-oss-120b-or,t01,0.1,200,200,True
securities_exemption,gpt5-mini-or,t01,0.1,200,200,True
securities_exemption,gemma3-1b,t07_rerun,0.7,200,200,True
securities_exemption,gemma3-1b-qat,t07_rerun,0.7,200,200,True
form_d_fields,gemma3-1b,t07_legacy,0.7,40,40,True
form_d_fields,deepseek-v4f,t07_legacy,0.7,40,40,True
form_d_fields,deepseek-v4p,t07_legacy,0.7,40,40,True
form_d_fields,gemma4-31b-or,t07_legacy,0.7,40,40,True
form_d_fields,mistral-large-or,t07_legacy,0.7,40,40,True
form_d_fields,minimax-m2.5-or,t07_legacy,0.7,40,40,True
form_d_fields,llama3.3-70b-or,t07_legacy,0.7,40,40,True
form_d_fields,gemma3-1b-qat,t07_legacy,0.7,40,40,True
form_d_fields,gemini3-flash-or,t07_legacy,0.7,40,40,True
form_d_fields,haiku-4.5-direct,t07_legacy,0.7,40,40,True
form_d_fields,gpt-oss-120b-or,t07_legacy,0.7,40,40,True
form_d_fields,gpt5-mini-or,t07_legacy,0.7,40,40,True
form_d_fields,gemma3-1b,t01,0.1,40,40,True
form_d_fields,deepseek-v4f,t01,0.1,40,40,True
form_d_fields,deepseek-v4p,t01,0.1,40,40,True
form_d_fields,gemma4-31b-or,t01,0.1,40,40,True
form_d_fields,mistral-large-or,t01,0.1,40,40,True
form_d_fields,minimax-m2.5-or,t01,0.1,40,40,True
form_d_fields,llama3.3-70b-or,t01,0.1,40,40,True
form_d_fields,gemma3-1b-qat,t01,0.1,40,40,True
form_d_fields,gemini3-flash-or,t01,0.1,40,40,True
form_d_fields,haiku-4.5-direct,t01,0.1,40,40,True
form_d_fields,gpt-oss-120b-or,t01,0.1,40,40,True
form_d_fields,gpt5-mini-or,t01,0.1,40,40,True
form_d_fields,gemma3-1b,t07_rerun,0.7,40,40,True
form_d_fields,gemma3-1b-qat,t07_rerun,0.7,40,40,True
s1_use_of_proceeds,gemma3-1b,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,deepseek-v4f,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,deepseek-v4p,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,gemma4-31b-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,mistral-large-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,minimax-m2.5-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,llama3.3-70b-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,gemma3-1b-qat,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,gemini3-flash-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,haiku-4.5-direct,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,gpt-oss-120b-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,gpt5-mini-or,t07_legacy,0.7,100,100,True
s1_use_of_proceeds,gemma3-1b,t01,0.1,100,100,True
s1_use_of_proceeds,deepseek-v4f,t01,0.1,100,100,True
s1_use_of_proceeds,deepseek-v4p,t01,0.1,100,100,True
s1_use_of_proceeds,gemma4-31b-or,t01,0.1,100,100,True
s1_use_of_proceeds,mistral-large-or,t01,0.1,100,100,True
s1_use_of_proceeds,minimax-m2.5-or,t01,0.1,100,100,True
s1_use_of_proceeds,llama3.3-70b-or,t01,0.1,100,100,True
s1_use_of_proceeds,gemma3-1b-qat,t01,0.1,100,100,True
s1_use_of_proceeds,gemini3-flash-or,t01,0.1,100,100,True
s1_use_of_proceeds,haiku-4.5-direct,t01,0.1,100,100,True
s1_use_of_proceeds,gpt-oss-120b-or,t01,0.1,100,100,True
s1_use_of_proceeds,gpt5-mini-or,t01,0.1,100,100,True
s1_use_of_proceeds,gemma3-1b,t07_rerun,0.7,100,100,True
s1_use_of_proceeds,gemma3-1b-qat,t07_rerun,0.7,100,100,True
s1_risk_factors,gemma3-1b,t07_legacy,0.7,100,100,True
s1_risk_factors,deepseek-v4f,t07_legacy,0.7,100,100,True
s1_risk_factors,deepseek-v4p,t07_legacy,0.7,100,100,True
s1_risk_factors,gemma4-31b-or,t07_legacy,0.7,100,100,True
s1_risk_factors,mistral-large-or,t07_legacy,0.7,100,100,True
s1_risk_factors,minimax-m2.5-or,t07_legacy,0.7,100,100,True
s1_risk_factors,llama3.3-70b-or,t07_legacy,0.7,100,100,True
s1_risk_factors,gemma3-1b-qat,t07_legacy,0.7,100,100,True
s1_risk_factors,gemini3-flash-or,t07_legacy,0.7,100,100,True
s1_risk_factors,haiku-4.5-direct,t07_legacy,0.7,100,100,True
s1_risk_factors,gpt-oss-120b-or,t07_legacy,0.7,100,100,True
s1_risk_factors,gpt5-mini-or,t07_legacy,0.7,100,100,True
s1_risk_factors,gemma3-1b,t01,0.1,100,100,True
s1_risk_factors,deepseek-v4f,t01,0.1,100,100,True
s1_risk_factors,deepseek-v4p,t01,0.1,100,100,True
s1_risk_factors,gemma4-31b-or,t01,0.1,100,100,True
s1_risk_factors,mistral-large-or,t01,0.1,100,100,True
s1_risk_factors,minimax-m2.5-or,t01,0.1,100,100,True
s1_risk_factors,llama3.3-70b-or,t01,0.1,100,100,True
s1_risk_factors,gemma3-1b-qat,t01,0.1,100,100,True
s1_risk_factors,gemini3-flash-or,t01,0.1,100,100,True
s1_risk_factors,haiku-4.5-direct,t01,0.1,100,100,True
s1_risk_factors,gpt-oss-120b-or,t01,0.1,100,100,True
s1_risk_factors,gpt5-mini-or,t01,0.1,100,100,True
s1_risk_factors,gemma3-1b,t07_rerun,0.7,100,100,True
s1_risk_factors,gemma3-1b-qat,t07_rerun,0.7,100,100,True
financial_statement_qa,gemma3-1b,t07_legacy,0.7,100,100,True
financial_statement_qa,deepseek-v4f,t07_legacy,0.7,100,100,True
financial_statement_qa,deepseek-v4p,t07_legacy,0.7,100,100,True
financial_statement_qa,gemma4-31b-or,t07_legacy,0.7,100,100,True
financial_statement_qa,mistral-large-or,t07_legacy,0.7,100,100,True
financial_statement_qa,minimax-m2.5-or,t07_legacy,0.7,100,100,True
financial_statement_qa,llama3.3-70b-or,t07_legacy,0.7,100,100,True
financial_statement_qa,gemma3-1b-qat,t07_legacy,0.7,100,100,True
financial_statement_qa,gemini3-flash-or,t07_legacy,0.7,100,100,True
financial_statement_qa,haiku-4.5-direct,t07_legacy,0.7,100,100,True
financial_statement_qa,gpt-oss-120b-or,t07_legacy,0.7,100,100,True
financial_statement_qa,gpt5-mini-or,t07_legacy,0.7,100,100,True
financial_statement_qa,gemma3-1b,t01,0.1,100,100,True
financial_statement_qa,deepseek-v4f,t01,0.1,100,100,True
financial_statement_qa,deepseek-v4p,t01,0.1,100,100,True
financial_statement_qa,gemma4-31b-or,t01,0.1,100,100,True
financial_statement_qa,mistral-large-or,t01,0.1,100,100,True
financial_statement_qa,minimax-m2.5-or,t01,0.1,100,100,True
financial_statement_qa,llama3.3-70b-or,t01,0.1,100,100,True
financial_statement_qa,gemma3-1b-qat,t01,0.1,100,100,True
financial_statement_qa,gemini3-flash-or,t01,0.1,100,100,True
financial_statement_qa,haiku-4.5-direct,t01,0.1,100,100,True
financial_statement_qa,gpt-oss-120b-or,t01,0.1,100,100,True
financial_statement_qa,gpt5-mini-or,t01,0.1,100,100,True
financial_statement_qa,gemma3-1b,t07_rerun,0.7,100,100,True
financial_statement_qa,gemma3-1b-qat,t07_rerun,0.7,100,100,True
flag_offmarket_liqpref,gemma3-1b,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,deepseek-v4f,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,deepseek-v4p,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,gemma4-31b-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,mistral-large-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,minimax-m2.5-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,llama3.3-70b-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,gemma3-1b-qat,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,gemini3-flash-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,haiku-4.5-direct,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,gpt-oss-120b-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,gpt5-mini-or,t07_legacy,0.7,200,200,True
flag_offmarket_liqpref,gemma3-1b,t01,0.1,200,200,True
flag_offmarket_liqpref,deepseek-v4f,t01,0.1,200,200,True
flag_offmarket_liqpref,deepseek-v4p,t01,0.1,200,200,True
flag_offmarket_liqpref,gemma4-31b-or,t01,0.1,200,200,True
flag_offmarket_liqpref,mistral-large-or,t01,0.1,200,200,True
flag_offmarket_liqpref,minimax-m2.5-or,t01,0.1,200,200,True
flag_offmarket_liqpref,llama3.3-70b-or,t01,0.1,200,200,True
flag_offmarket_liqpref,gemma3-1b-qat,t01,0.1,200,200,True
flag_offmarket_liqpref,gemini3-flash-or,t01,0.1,200,200,True
flag_offmarket_liqpref,haiku-4.5-direct,t01,0.1,200,200,True
flag_offmarket_liqpref,gpt-oss-120b-or,t01,0.1,200,200,True
flag_offmarket_liqpref,gpt5-mini-or,t01,0.1,200,200,True
flag_offmarket_liqpref,gemma3-1b,t07_rerun,0.7,200,200,True
flag_offmarket_liqpref,gemma3-1b-qat,t07_rerun,0.7,200,200,True
flag_full_ratchet,gemma3-1b,t07_legacy,0.7,140,140,True
flag_full_ratchet,deepseek-v4f,t07_legacy,0.7,140,140,True
flag_full_ratchet,deepseek-v4p,t07_legacy,0.7,140,140,True
flag_full_ratchet,gemma4-31b-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,mistral-large-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,minimax-m2.5-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,llama3.3-70b-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,gemma3-1b-qat,t07_legacy,0.7,140,140,True
flag_full_ratchet,gemini3-flash-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,haiku-4.5-direct,t07_legacy,0.7,140,140,True
flag_full_ratchet,gpt-oss-120b-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,gpt5-mini-or,t07_legacy,0.7,140,140,True
flag_full_ratchet,gemma3-1b,t01,0.1,140,140,True
flag_full_ratchet,deepseek-v4f,t01,0.1,140,140,True
flag_full_ratchet,deepseek-v4p,t01,0.1,140,140,True
flag_full_ratchet,gemma4-31b-or,t01,0.1,140,140,True
flag_full_ratchet,mistral-large-or,t01,0.1,140,140,True
flag_full_ratchet,minimax-m2.5-or,t01,0.1,140,140,True
flag_full_ratchet,llama3.3-70b-or,t01,0.1,140,140,True
flag_full_ratchet,gemma3-1b-qat,t01,0.1,140,140,True
flag_full_ratchet,gemini3-flash-or,t01,0.1,140,140,True
flag_full_ratchet,haiku-4.5-direct,t01,0.1,140,140,True
flag_full_ratchet,gpt-oss-120b-or,t01,0.1,140,140,True
flag_full_ratchet,gpt5-mini-or,t01,0.1,140,140,True
flag_full_ratchet,gemma3-1b,t07_rerun,0.7,140,140,True
flag_full_ratchet,gemma3-1b-qat,t07_rerun,0.7,140,140,True
flag_uncapped_participation,gemma3-1b,t07_legacy,0.7,260,260,True
flag_uncapped_participation,deepseek-v4f,t07_legacy,0.7,260,260,True
flag_uncapped_participation,deepseek-v4p,t07_legacy,0.7,260,260,True
flag_uncapped_participation,gemma4-31b-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,mistral-large-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,minimax-m2.5-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,llama3.3-70b-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,gemma3-1b-qat,t07_legacy,0.7,260,260,True
flag_uncapped_participation,gemini3-flash-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,haiku-4.5-direct,t07_legacy,0.7,260,260,True
flag_uncapped_participation,gpt-oss-120b-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,gpt5-mini-or,t07_legacy,0.7,260,260,True
flag_uncapped_participation,gemma3-1b,t01,0.1,260,260,True
flag_uncapped_participation,deepseek-v4f,t01,0.1,260,260,True
flag_uncapped_participation,deepseek-v4p,t01,0.1,260,260,True
flag_uncapped_participation,gemma4-31b-or,t01,0.1,260,260,True
flag_uncapped_participation,mistral-large-or,t01,0.1,260,260,True
flag_uncapped_participation,minimax-m2.5-or,t01,0.1,260,260,True
flag_uncapped_participation,llama3.3-70b-or,t01,0.1,260,260,True
flag_uncapped_participation,gemma3-1b-qat,t01,0.1,260,260,True
flag_uncapped_participation,gemini3-flash-or,t01,0.1,260,260,True
flag_uncapped_participation,haiku-4.5-direct,t01,0.1,260,260,True
flag_uncapped_participation,gpt-oss-120b-or,t01,0.1,260,260,True
flag_uncapped_participation,gpt5-mini-or,t01,0.1,260,260,True
flag_uncapped_participation,gemma3-1b,t07_rerun,0.7,260,260,True
flag_uncapped_participation,gemma3-1b-qat,t07_rerun,0.7,260,260,True
flag_missing_pro_rata,gemma3-1b,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,deepseek-v4f,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,deepseek-v4p,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,gemma4-31b-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,mistral-large-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,minimax-m2.5-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,llama3.3-70b-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,gemma3-1b-qat,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,gemini3-flash-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,haiku-4.5-direct,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,gpt-oss-120b-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,gpt5-mini-or,t07_legacy,0.7,80,80,True
flag_missing_pro_rata,gemma3-1b,t01,0.1,80,80,True
flag_missing_pro_rata,deepseek-v4f,t01,0.1,80,80,True
flag_missing_pro_rata,deepseek-v4p,t01,0.1,80,80,True
flag_missing_pro_rata,gemma4-31b-or,t01,0.1,80,80,True
flag_missing_pro_rata,mistral-large-or,t01,0.1,80,80,True
flag_missing_pro_rata,minimax-m2.5-or,t01,0.1,80,80,True
flag_missing_pro_rata,llama3.3-70b-or,t01,0.1,80,80,True
flag_missing_pro_rata,gemma3-1b-qat,t01,0.1,80,80,True
flag_missing_pro_rata,gemini3-flash-or,t01,0.1,80,80,True
flag_missing_pro_rata,haiku-4.5-direct,t01,0.1,80,80,True
flag_missing_pro_rata,gpt-oss-120b-or,t01,0.1,80,80,True
flag_missing_pro_rata,gpt5-mini-or,t01,0.1,80,80,True
flag_missing_pro_rata,gemma3-1b,t07_rerun,0.7,80,80,True
flag_missing_pro_rata,gemma3-1b-qat,t07_rerun,0.7,80,80,True
flag_internal_inconsistency,gemma3-1b,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,deepseek-v4f,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,deepseek-v4p,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,gemma4-31b-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,mistral-large-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,minimax-m2.5-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,llama3.3-70b-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,gemma3-1b-qat,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,gemini3-flash-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,haiku-4.5-direct,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,gpt-oss-120b-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,gpt5-mini-or,t07_legacy,0.7,100,100,True
flag_internal_inconsistency,gemma3-1b,t01,0.1,100,100,True
flag_internal_inconsistency,deepseek-v4f,t01,0.1,100,100,True
flag_internal_inconsistency,deepseek-v4p,t01,0.1,100,100,True
flag_internal_inconsistency,gemma4-31b-or,t01,0.1,100,100,True
flag_internal_inconsistency,mistral-large-or,t01,0.1,100,100,True
flag_internal_inconsistency,minimax-m2.5-or,t01,0.1,100,100,True
flag_internal_inconsistency,llama3.3-70b-or,t01,0.1,100,100,True
flag_internal_inconsistency,gemma3-1b-qat,t01,0.1,100,100,True
flag_internal_inconsistency,gemini3-flash-or,t01,0.1,100,100,True
flag_internal_inconsistency,haiku-4.5-direct,t01,0.1,100,100,True
flag_internal_inconsistency,gpt-oss-120b-or,t01,0.1,100,100,True
flag_internal_inconsistency,gpt5-mini-or,t01,0.1,100,100,True
flag_internal_inconsistency,gemma3-1b,t07_rerun,0.7,100,100,True
flag_internal_inconsistency,gemma3-1b-qat,t07_rerun,0.7,100,100,True
